D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_33_292.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_33_292.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_33_292.jpg, 0, 0, 0, 7.782671E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_33_397.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_33_397.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_33_397.jpg, 0, 0, 0, 8.101992E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_33_500.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_33_500.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_33_500.jpg, 0, 0, 0, 8.152334E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_33_605.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_33_605.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_33_605.jpg, 0, 0, 0, 7.930999E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_33_706.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_33_706.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_33_706.jpg, 0, 0, 0, 7.814349E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_33_808.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_33_808.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_33_808.jpg, 0, 0, 0, 7.803129E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_33_913.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_33_913.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_33_913.jpg, 0, 0, 0, 7.788205E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_34_021.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_34_021.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_34_021.jpg, 0, 0, 0, 7.825604E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_34_127.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_34_127.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_34_127.jpg, 0, 0, 0, 7.811929E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_34_228.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_34_228.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_34_228.jpg, 0, 0, 0, 7.808341E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_34_339.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_34_339.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_34_339.jpg, 0, 0, 0, 7.814081E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_34_442.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_34_442.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_34_442.jpg, 0, 0, 0, 7.949147E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_34_542.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_34_542.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_34_542.jpg, 0, 0, 0, 7.772683E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_34_645.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_34_645.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_34_645.jpg, 0, 0, 0, 8.032497E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_34_745.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_34_745.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_34_745.jpg, 0, 0, 0, 8.025127E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_34_855.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_34_855.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_34_855.jpg, 0, 0, 0, 7.782597E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_34_955.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_34_955.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_34_955.jpg, 0, 0, 0, 7.766535E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_35_061.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_35_061.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_35_061.jpg, 0, 0, 0, 7.799019E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_35_167.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_35_167.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_35_167.jpg, 0, 0, 0, 7.851851E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_35_271.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_35_271.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_35_271.jpg, 0, 0, 0, 7.807421E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_35_377.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_35_377.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_35_377.jpg, 0, 0, 0, 7.781405E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_35_485.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_35_485.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_35_485.jpg, 0, 0, 0, 7.790601E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_35_587.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_35_587.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_35_587.jpg, 0, 0, 0, 7.795703E-05
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_35_690.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_35_690.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_35_690.jpg, 0, 0.0525135, 0, 0.01122984
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_35_794.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_35_794.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_35_794.jpg, 0, 0.3605451, 0, 0.3018253
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_35_903.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_35_903.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_35_903.jpg, 0, 0.7059396, 0, 1.055665
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_36_003.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_36_003.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_36_003.jpg, 0, 1, 0, 2.130151
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_36_105.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_36_105.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_36_105.jpg, 0, 1, 0, 3.300444
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_36_206.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_36_206.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_36_206.jpg, 0, 1, 0, 4.473074
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_36_310.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_36_310.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_36_310.jpg, 0, 0.9659881, 0, 5.627838
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_36_410.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_36_410.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_36_410.jpg, 0, 0.66501, 0, 6.532944
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_36_519.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_36_519.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_36_519.jpg, 0, 0.3965988, 0, 7.082158
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_36_626.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_36_626.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_36_626.jpg, 0, 0.01688131, 0, 7.244076
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_36_736.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_36_736.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_36_736.jpg, 0, 0, 0, 7.172525
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_36_835.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_36_835.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_36_835.jpg, 0, 0.1977342, 0, 7.179162
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_36_941.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_36_941.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_36_941.jpg, 0, 0.5362687, 0, 7.661595
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_37_049.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_37_049.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_37_049.jpg, 0, 0.2387016, 0, 8.019964
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_37_154.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_37_154.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_37_154.jpg, 0, 0, 0, 8.0162
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_37_257.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_37_257.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_37_257.jpg, 0, 0, 0, 7.93576
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_37_366.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_37_366.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_37_366.jpg, 0, 0, 0, 7.840292
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_37_473.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_37_473.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_37_473.jpg, -0.1481901, 0, 0, 7.7572
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_37_576.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_37_576.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_37_576.jpg, -0.113323, 0, 0, 7.657525
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_37_680.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_37_680.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_37_680.jpg, 0, 0, 0, 7.557599
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_37_780.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_37_780.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_37_780.jpg, -0.0551844, 0, 0, 7.478874
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_37_887.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_37_887.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_37_887.jpg, -0.376281, 0, 0, 7.370691
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_37_990.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_37_990.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_37_990.jpg, -0.4383444, 0, 0, 7.24904
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_38_090.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_38_090.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_38_090.jpg, -0.1370949, 0, 0, 7.182245
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_38_190.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_38_190.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_38_190.jpg, 0, 0.2762241, 0, 7.290075
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_38_294.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_38_294.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_38_294.jpg, 0, 0.3614582, 0, 7.703913
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_38_404.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_38_404.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_38_404.jpg, 0, 0.001605548, 0, 7.839361
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_38_506.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_38_506.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_38_506.jpg, 0, 0, 0, 7.758784
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_38_607.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_38_607.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_38_607.jpg, 0, 0, 0, 7.678329
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_38_712.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_38_712.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_38_712.jpg, -0.2167752, 0, 0, 7.588094
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_38_814.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_38_814.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_38_814.jpg, -0.5232462, 0, 0, 7.4537
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_38_921.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_38_921.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_38_921.jpg, -0.8659947, 0, 0, 7.244906
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_39_026.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_39_026.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_39_026.jpg, -0.5550435, 0, 0, 7.181609
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_39_127.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_39_127.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_39_127.jpg, -0.5473167, 0, 0, 7.120233
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_39_238.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_39_238.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_39_238.jpg, -0.8474032, 0, 0, 6.979088
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_39_341.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_39_341.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_39_341.jpg, -0.5307842, 0, 0, 6.908767
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_39_445.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_39_445.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_39_445.jpg, -0.4487835, 0, 0, 6.852724
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_39_546.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_39_546.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_39_546.jpg, -0.7550436, 0, 0, 6.737098
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_39_655.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_39_655.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_39_655.jpg, -1, 0, 0, 6.568455
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_39_760.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_39_760.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_39_760.jpg, -0.6872241, 0, 0, 6.504542
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_39_862.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_39_862.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_39_862.jpg, -0.3796056, 0.0235302, 0, 6.467365
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_39_973.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_39_973.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_39_973.jpg, -0.08117551, 0.3219603, 0, 6.641735
D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\center_2024_06_24_22_08_40_076.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\left_2024_06_24_22_08_40_076.jpg, D:\My Learning\College Material\Training\Internal\simulator-windows-64\data\IMG\right_2024_06_24_22_08_40_076.jpg, 0, 0.473805, 0, 7.139967
